 FitRangeMin =   390.00000000000000     
 FitRangeMax =   400.00000000000000     

   1   0.5000000000000E+00   0.0000000000000E+00     0.00000000     390.0000
   2   0.1500000067068E+01   0.3137765961405E-01     0.01163673     390.0000
   3   0.2500000178850E+01   0.8367342103179E-01     0.03046419     390.0000
   4   0.3499999932931E+01   0.3137749064455E-01     0.01163667     390.0000
   5   0.4500000357699E+01   0.1673468420636E+00     0.05927142     390.0000
   6   0.5500000089424E+01   0.4183687948540E-01     0.01545727     390.0000
   7   0.6500000134138E+01   0.6275498128909E-01     0.02301450     390.0000
   8   0.7500000178848E+01   0.8367375897080E-01     0.03046431     390.0000
   9   0.4710776850193E+05   0.1102161710371E+11 64303.82416298     390.0000
  10   0.4706360574516E+05   0.1101473029051E+11 64283.73087431     390.0000
