  1.41585571E+01 -1.62019191E+02 -1.61385541E+02  4.95251901E-01  1.48167388E+00  2.45435991E+00  3.41300054E+00  5.06017837E+00  3.90176425E+00  4.35726131E+00  5.28677898E+00  7.09995897E+00  6.20115689E+00  7.98270192E+00  8.84884448E+00  9.69777198E+00  1.05287722E+01  1.13409948E+01  1.21333747E+01  1.29044869E+01  1.36522995E+01  1.43739819E+01  1.50667229E+01  1.57315624E+01  1.63781150E+01  1.70186591E+01  1.76528537E+01  1.82582693E+01  1.87974976E+01  1.93212841E+01  1.99289505E+01  2.06097758E+01  2.13413142E+01  2.21153600E+01  2.29283159E+01  2.37779919E+01  2.46628487E+01  2.55817397E+01  2.65337816E+01  2.75182760E+01  2.85346597E+01  2.95824710E+01  3.06613256E+01  3.17709006E+01  3.29109212E+01  3.40811519E+01  3.52813893E+01  3.65114563E+01  3.77711976E+01  3.90604766E+01  4.03791722E+01  4.17271766E+01  4.31043936E+01  4.45107366E+01  4.59461275E+01  4.74104958E+01  4.89037774E+01  5.04259139E+01  5.19768519E+01  5.35565424E+01  5.51649403E+01  5.68020043E+01  5.84676959E+01  6.01619794E+01  6.18848220E+01  6.36361928E+01  6.54160631E+01  6.72244061E+01  6.90611965E+01  7.09264109E+01  7.28200269E+01  7.47420238E+01  7.66923816E+01  7.86710819E+01  8.06781069E+01  8.27134399E+01  8.47770651E+01  8.68689675E+01  8.89891327E+01  9.11375472E+01  9.33141979E+01
  1.41584571E+01 -1.62019480E+02 -1.61385834E+02  4.95251814E-01  1.48167359E+00  2.45435922E+00  3.41299925E+00  5.05991042E+00  3.90150472E+00  4.35725918E+00  5.28677579E+00  7.09995289E+00  6.20115239E+00  7.98269398E+00  8.84883437E+00  9.69775935E+00  1.05287567E+01  1.13409759E+01  1.21333520E+01  1.29044597E+01  1.36522668E+01  1.43739427E+01  1.50666762E+01  1.57315094E+01  1.63780595E+01  1.70186034E+01  1.76527944E+01  1.82581947E+01  1.87974018E+01  1.93212076E+01  1.99289066E+01  2.06097543E+01  2.13413110E+01  2.21153739E+01  2.29283463E+01  2.37780388E+01  2.46629118E+01  2.55818192E+01  2.65338775E+01  2.75183886E+01  2.85347893E+01  2.95826176E+01  3.06614897E+01  3.17710823E+01  3.29111209E+01  3.40813700E+01  3.52816261E+01  3.65117120E+01  3.77714726E+01  3.90607713E+01  4.03794870E+01  4.17275119E+01  4.31047497E+01  4.45111138E+01  4.59465263E+01  4.74109165E+01  4.89042204E+01  5.04263796E+01  5.19773406E+01  5.35570546E+01  5.51654764E+01  5.68025646E+01  5.84682808E+01  6.01625894E+01  6.18854573E+01  6.36368539E+01  6.54167504E+01  6.72251200E+01  6.90619374E+01  7.09271792E+01  7.28208230E+01  7.47428480E+01  7.66932344E+01  7.86719637E+01  8.06790180E+01  8.27143808E+01  8.47780362E+01  8.68699692E+01  8.89901654E+01  9.11386112E+01  9.33152937E+01
  1.41262939E+01 -1.62099059E+02 -1.61466859E+02  4.95223416E-01  1.48158144E+00  2.45413838E+00  3.41258167E+00  4.97592588E+00  3.82018218E+00  4.35657331E+00  5.28574606E+00  7.09798954E+00  6.19969863E+00  7.98012904E+00  8.84556804E+00  9.69368196E+00  1.05237455E+01  1.13348893E+01  1.21260190E+01  1.28956600E+01  1.36417015E+01  1.43612366E+01  1.50515778E+01  1.57144403E+01  1.63602432E+01  1.70007342E+01  1.76336564E+01  1.82338814E+01  1.87666109E+01  1.92973605E+01  1.99153505E+01  2.06032928E+01  2.13407253E+01  2.21202802E+01  2.29385883E+01  2.37935500E+01  2.46836774E+01  2.56078575E+01  2.65652304E+01  2.75551149E+01  2.85769606E+01  2.96303152E+01  3.07148026E+01  3.18301055E+01  3.29759545E+01  3.41521180E+01  3.53583960E+01  3.65946141E+01  3.78606197E+01  3.91562780E+01  4.04814697E+01  4.18360886E+01  4.32200396E+01  4.46332374E+01  4.60756049E+01  4.75470724E+01  4.90475766E+01  5.05770598E+01  5.21354691E+01  5.37227561E+01  5.53388763E+01  5.69837886E+01  5.86574549E+01  6.03598401E+01  6.20909115E+01  6.38506384E+01  6.56389925E+01  6.74559472E+01  6.93014774E+01  7.11755597E+01  7.30781722E+01  7.50092940E+01  7.69689055E+01  7.89569882E+01  8.09735247E+01  8.30184982E+01  8.50918930E+01  8.71936941E+01  8.93238874E+01  9.14824592E+01  9.36693968E+01
  1.41261939E+01 -1.62106454E+02 -1.61474264E+02  4.95223328E-01  1.48158116E+00  2.45413769E+00  3.41258036E+00  4.97467642E+00  3.81896247E+00  4.35657117E+00  5.28574285E+00  7.09798341E+00  6.19969409E+00  7.98012103E+00  8.84555785E+00  9.69366923E+00  1.05237298E+01  1.13348703E+01  1.21259961E+01  1.28956325E+01  1.36416683E+01  1.43611964E+01  1.50515292E+01  1.57143836E+01  1.63601813E+01  1.70006696E+01  1.76335860E+01  1.82337929E+01  1.87664984E+01  1.92972646E+01  1.99152831E+01  2.06032452E+01  2.13406942E+01  2.21202644E+01  2.29385873E+01  2.37935638E+01  2.46837059E+01  2.56079009E+01  2.65652888E+01  2.75551886E+01  2.85770498E+01  2.96304202E+01  3.07149236E+01  3.18302430E+01  3.29761087E+01  3.41522893E+01  3.53585848E+01  3.65948207E+01  3.78608444E+01  3.91565212E+01  4.04817318E+01  4.18363699E+01  4.32203406E+01  4.46335584E+01  4.60759463E+01  4.75474347E+01  4.90479600E+01  5.05774648E+01  5.21358960E+01  5.37232054E+01  5.53393483E+01  5.69842837E+01  5.86579736E+01  6.03603827E+01  6.20914784E+01  6.38512300E+01  6.56396092E+01  6.74565894E+01  6.93021455E+01  7.11762541E+01  7.30788933E+01  7.50100422E+01  7.69696812E+01  7.89577918E+01  8.09743565E+01  8.30193587E+01  8.50927826E+01  8.71946132E+01  8.93248364E+01  9.14834385E+01  9.36704067E+01
  1.41260939E+01 -1.62106742E+02 -1.61474557E+02  4.95223239E-01  1.48158087E+00  2.45413701E+00  3.41257906E+00  4.97440912E+00  3.81870359E+00  4.35656903E+00  5.28573964E+00  7.09797728E+00  6.19968956E+00  7.98011303E+00  8.84554765E+00  9.69365650E+00  1.05237142E+01  1.13348513E+01  1.21259732E+01  1.28956050E+01  1.36416353E+01  1.43611566E+01  1.50514820E+01  1.57143304E+01  1.63601260E+01  1.70006140E+01  1.76335261E+01  1.82337160E+01  1.87664027E+01  1.92971925E+01  1.99152424E+01  2.06032262E+01  2.13406933E+01  2.21202806E+01  2.29386201E+01  2.37936130E+01  2.46837714E+01  2.56079828E+01  2.65653873E+01  2.75553038E+01  2.85771819E+01  2.96305696E+01  3.07150905E+01  3.18304277E+01  3.29763115E+01  3.41525105E+01  3.53588247E+01  3.65950798E+01  3.78611229E+01  3.91568196E+01  4.04820504E+01  4.18367091E+01  4.32207007E+01  4.46339398E+01  4.60763494E+01  4.75478598E+01  4.90484076E+01  5.05779352E+01  5.21363897E+01  5.37237227E+01  5.53398896E+01  5.69848494E+01  5.86585641E+01  6.03609984E+01  6.20921196E+01  6.38518973E+01  6.56403029E+01  6.74573098E+01  6.93028931E+01  7.11770293E+01  7.30796964E+01  7.50108737E+01  7.69705414E+01  7.89586812E+01  8.09752755E+01  8.30203077E+01  8.50937619E+01  8.71956234E+01  8.93258777E+01  9.14845114E+01  9.36715116E+01
  1.40939308E+01 -1.62186075E+02 -1.61555334E+02  4.95194582E-01  1.48148800E+00  2.45391451E+00  3.41215837E+00  4.89062233E+00  3.73757855E+00  4.35587803E+00  5.28470215E+00  7.09599870E+00  6.19822470E+00  7.97752783E+00  8.84225493E+00  9.68954523E+00  1.05186598E+01  1.13287098E+01  1.21185697E+01  1.28867125E+01  1.36309457E+01  1.43482915E+01  1.50362245E+01  1.56971936E+01  1.63423605E+01  1.69827714E+01  1.76141444E+01  1.82086366E+01  1.87357495E+01  1.92747451E+01  1.99027020E+01  2.05975695E+01  2.13408574E+01  2.21259232E+01  2.29495993E+01  2.38098707E+01  2.47052981E+01  2.56348011E+01  2.65975423E+01  2.75928571E+01  2.86202073E+01  2.96791504E+01  3.07693175E+01  3.18903975E+01  3.30421257E+01  3.42242747E+01  3.54366477E+01  3.66790731E+01  3.79514006E+01  3.92534974E+01  4.05852460E+01  4.19465417E+01  4.33372906E+01  4.47574085E+01  4.62068194E+01  4.76854544E+01  4.91932509E+01  5.07301518E+01  5.22961050E+01  5.38910625E+01  5.55149803E+01  5.71678176E+01  5.88495369E+01  6.05601033E+01  6.22994843E+01  6.40676497E+01  6.58645713E+01  6.76902227E+01  6.95445791E+01  7.14276172E+01  7.33393152E+01  7.52796525E+01  7.72486096E+01  7.92461680E+01  8.12723104E+01  8.33270203E+01  8.54102820E+01  8.75220805E+01  8.96624018E+01  9.18312323E+01  9.40285594E+01
  1.40938308E+01 -1.62193486E+02 -1.61562756E+02  4.95194492E-01  1.48148771E+00  2.45391381E+00  3.41215706E+00  4.88937111E+00  3.73635708E+00  4.35587587E+00  5.28469891E+00  7.09599253E+00  6.19822013E+00  7.97751976E+00  8.84224465E+00  9.68953240E+00  1.05186440E+01  1.13286906E+01  1.21185465E+01  1.28866846E+01  1.36309121E+01  1.43482508E+01  1.50361753E+01  1.56971364E+01  1.63422985E+01  1.69827067E+01  1.76140730E+01  1.82085454E+01  1.87356369E+01  1.92746530E+01  1.99026374E+01  2.05975241E+01  2.13408283E+01  2.21259093E+01  2.29496004E+01  2.38098865E+01  2.47053287E+01  2.56348466E+01  2.65976029E+01  2.75929330E+01  2.86202988E+01  2.96792578E+01  3.07694410E+01  3.18905376E+01  3.30422827E+01  3.42244489E+01  3.54368394E+01  3.66792827E+01  3.79516284E+01  3.92537439E+01  4.05855115E+01  4.19468266E+01  4.33375952E+01  4.47577333E+01  4.62071647E+01  4.76858206E+01  4.91936384E+01  5.07305611E+01  5.22965364E+01  5.38915164E+01  5.55154571E+01  5.71683177E+01  5.88500607E+01  6.05606512E+01  6.23000567E+01  6.40682470E+01  6.58651938E+01  6.76908709E+01  6.95452533E+01  7.14283179E+01  7.33400428E+01  7.52804074E+01  7.72493921E+01  7.92469787E+01  8.12731496E+01  8.33278883E+01  8.54111792E+01  8.75230075E+01  8.96633588E+01  9.18322199E+01  9.40295778E+01
  1.40937308E+01 -1.62193773E+02 -1.61563047E+02  4.95194403E-01  1.48148742E+00  2.45391312E+00  3.41215575E+00  4.88910446E+00  3.73609884E+00  4.35587372E+00  5.28469567E+00  7.09598635E+00  6.19821556E+00  7.97751169E+00  8.84223438E+00  9.68951956E+00  1.05186283E+01  1.13286714E+01  1.21185234E+01  1.28866569E+01  1.36308787E+01  1.43482105E+01  1.50361276E+01  1.56970830E+01  1.63422433E+01  1.69826512E+01  1.76140123E+01  1.82084661E+01  1.87355419E+01  1.92745852E+01  1.99025997E+01  2.05975076E+01  2.13408298E+01  2.21259278E+01  2.29496354E+01  2.38099380E+01  2.47053966E+01  2.56349309E+01  2.65977039E+01  2.75930508E+01  2.86204336E+01  2.96794099E+01  3.07696108E+01  3.18907252E+01  3.30424885E+01  3.42246732E+01  3.54370826E+01  3.66795452E+01  3.79519105E+01  3.92540459E+01  4.05858339E+01  4.19471696E+01  4.33379594E+01  4.47581189E+01  4.62075721E+01  4.76862503E+01  4.91940907E+01  5.07310363E+01  5.22970350E+01  5.38920388E+01  5.55160036E+01  5.71688888E+01  5.88506568E+01  6.05612726E+01  6.23007039E+01  6.40689203E+01  6.58658938E+01  6.76915978E+01  6.95460076E+01  7.14291000E+01  7.33408530E+01  7.52812461E+01  7.72502599E+01  7.92478758E+01  8.12740765E+01  8.33288454E+01  8.54121669E+01  8.75240261E+01  8.96644089E+01  9.18333018E+01  9.40306919E+01
  1.40615676E+01 -1.62272859E+02 -1.61643578E+02  4.95165481E-01  1.48139382E+00  2.45368894E+00  3.41173192E+00  4.80551532E+00  3.65517121E+00  4.35517754E+00  5.28365034E+00  7.09399239E+00  6.19673949E+00  7.97490600E+00  8.83891495E+00  9.68537399E+00  1.05135302E+01  1.13224742E+01  1.21110480E+01  1.28776695E+01  1.36200619E+01  1.43351843E+01  1.50207158E+01  1.56798915E+01  1.63245347E+01  1.69648203E+01  1.75943401E+01  1.81825997E+01  1.87052549E+01  1.92535204E+01  1.98910360E+01  2.05926449E+01  2.13417409E+01  2.21323063E+01  2.29613530E+01  2.38269443E+01  2.47276873E+01  2.56625327E+01  2.66306651E+01  2.76314355E+01  2.86643181E+01  2.97288793E+01  3.08247577E+01  3.19516480E+01  3.31092902E+01  3.42974609E+01  3.55159663E+01  3.67646378E+01  3.80433273E+01  3.93519040E+01  4.06902521E+01  4.20582681E+01  4.34558597E+01  4.48829437E+01  4.63394449E+01  4.78252954E+01  4.93404333E+01  5.08848022E+01  5.24583505E+01  5.40610308E+01  5.56927995E+01  5.73536162E+01  5.90434439E+01  6.07622477E+01  6.25099958E+01  6.42866580E+01  6.60922064E+01  6.79266148E+01  6.97898586E+01  7.16819148E+01  7.36027616E+01  7.55523786E+01  7.75307464E+01  7.95378467E+01  8.15736623E+01  8.36381766E+01  8.57313741E+01  8.78532401E+01  9.00037604E+01  9.21829216E+01  9.43907109E+01
  1.40614676E+01 -1.62280286E+02 -1.61651016E+02  4.95165391E-01  1.48139352E+00  2.45368824E+00  3.41173059E+00  4.80426233E+00  3.65394796E+00  4.35517537E+00  5.28364707E+00  7.09398617E+00  6.19673488E+00  7.97489787E+00  8.83890459E+00  9.68536105E+00  1.05135143E+01  1.13224548E+01  1.21110246E+01  1.28776414E+01  1.36200280E+01  1.43351430E+01  1.50206660E+01  1.56798339E+01  1.63244726E+01  1.69647554E+01  1.75942676E+01  1.81825057E+01  1.87051429E+01  1.92534320E+01  1.98909740E+01  2.05926017E+01  2.13417138E+01  2.21322944E+01  2.29613560E+01  2.38269621E+01  2.47277199E+01  2.56625803E+01  2.66307278E+01  2.76315137E+01  2.86644119E+01  2.97289891E+01  3.08248838E+01  3.19517907E+01  3.31094499E+01  3.42976378E+01  3.55161609E+01  3.67648504E+01  3.80435583E+01  3.93521537E+01  4.06905209E+01  4.20585565E+01  4.34561680E+01  4.48832723E+01  4.63397942E+01  4.78256657E+01  4.93408251E+01  5.08852159E+01  5.24587864E+01  5.40614894E+01  5.56932811E+01  5.73541213E+01  5.90439727E+01  6.07628009E+01  6.25105736E+01  6.42872608E+01  6.60928347E+01  6.79272689E+01  6.97905390E+01  7.16826219E+01  7.36034958E+01  7.55531402E+01  7.75315359E+01  7.95386645E+01  8.15745087E+01  8.36390521E+01  8.57322792E+01  8.78541750E+01  9.00047256E+01  9.21839175E+01  9.43917379E+01
  1.40613676E+01 -1.62280572E+02 -1.61651307E+02  4.95165301E-01  1.48139323E+00  2.45368754E+00  3.41172927E+00  4.80399633E+00  3.65369038E+00  4.35517320E+00  5.28364381E+00  7.09397994E+00  6.19673028E+00  7.97488973E+00  8.83889422E+00  9.68534811E+00  1.05134983E+01  1.13224354E+01  1.21110012E+01  1.28776133E+01  1.36199941E+01  1.43351022E+01  1.50206178E+01  1.56797803E+01  1.63244176E+01  1.69646999E+01  1.75942059E+01  1.81824240E+01  1.87050494E+01  1.92533685E+01  1.98909394E+01  2.05925876E+01  2.13417176E+01  2.21323152E+01  2.29613934E+01  2.38270159E+01  2.47277902E+01  2.56626671E+01  2.66308313E+01  2.76316341E+01  2.86645494E+01  2.97291440E+01  3.08250564E+01  3.19519813E+01  3.31096588E+01  3.42978654E+01  3.55164075E+01  3.67651164E+01  3.80438439E+01  3.93524595E+01  4.06908471E+01  4.20589035E+01  4.34565362E+01  4.48836621E+01  4.63402060E+01  4.78260999E+01  4.93412820E+01  5.08856959E+01  5.24592900E+01  5.40620169E+01  5.56938330E+01  5.73546979E+01  5.90445745E+01  6.07634282E+01  6.25112268E+01  6.42879404E+01  6.60935410E+01  6.79280024E+01  6.97913001E+01  7.16834109E+01  7.36043131E+01  7.55539863E+01  7.75324112E+01  7.95395694E+01  8.15754436E+01  8.36400174E+01  8.57332752E+01  8.78552023E+01  9.00057845E+01  9.21850084E+01  9.43928613E+01
  1.40292044E+01 -1.62359412E+02 -1.61731590E+02  4.95136113E-01  1.48129889E+00  2.45346167E+00  3.41130227E+00  4.72060474E+00  3.57296005E+00  4.35447179E+00  5.28259055E+00  7.09197042E+00  6.19524288E+00  7.97226331E+00  8.83554776E+00  9.68116780E+00  1.05083559E+01  1.13161816E+01  1.21034525E+01  1.28685289E+01  1.36090472E+01  1.43219132E+01  1.50050572E+01  1.56625473E+01  1.63067701E+01  1.69468634E+01  1.75741927E+01  1.81557733E+01  1.86753501E+01  1.92336521E+01  1.98803179E+01  2.05885099E+01  2.13433735E+01  2.21394297E+01  2.29738506E+01  2.38447728E+01  2.47508478E+01  2.56910559E+01  2.66646028E+01  2.76708550E+01  2.87092980E+01  2.97795077E+01  3.08811293E+01  3.20138636E+01  3.31774550E+01  3.43716838E+01  3.55963598E+01  3.68513167E+01  3.81364087E+01  3.94515070E+01  4.07964974E+01  4.21712781E+01  4.35757576E+01  4.50098540E+01  4.64734931E+01  4.79666076E+01  4.94891366E+01  5.10410242E+01  5.26222194E+01  5.42326753E+01  5.58723486E+01  5.75411997E+01  5.92391915E+01  6.09662898E+01  6.27224627E+01  6.45076806E+01  6.63219158E+01  6.81651421E+01  7.00373353E+01  7.19384724E+01  7.38685319E+01  7.58274934E+01  7.78153378E+01  7.98320468E+01  8.18776032E+01  8.39519907E+01  8.60551939E+01  8.81871979E+01  9.03479888E+01  9.25375532E+01  9.47558785E+01
  1.40291044E+01 -1.62366856E+02 -1.61739045E+02  4.95136022E-01  1.48129860E+00  2.45346097E+00  3.41130093E+00  4.71934997E+00  3.57173502E+00  4.35446960E+00  5.28258727E+00  7.09196415E+00  6.19523823E+00  7.97225511E+00  8.83553732E+00  9.68115474E+00  1.05083399E+01  1.13161620E+01  1.21034289E+01  1.28685005E+01  1.36090128E+01  1.43218714E+01  1.50050068E+01  1.56624893E+01  1.63067079E+01  1.69467982E+01  1.75741190E+01  1.81556764E+01  1.86752393E+01  1.92335674E+01  1.98802585E+01  2.05884688E+01  2.13433484E+01  2.21394198E+01  2.29738556E+01  2.38447926E+01  2.47508825E+01  2.56911056E+01  2.66646677E+01  2.76709354E+01  2.87093942E+01  2.97796199E+01  3.08812579E+01  3.20140089E+01  3.31776173E+01  3.43718636E+01  3.55965573E+01  3.68515323E+01  3.81366428E+01  3.94517600E+01  4.07967697E+01  4.21715700E+01  4.35760696E+01  4.50101864E+01  4.64738463E+01  4.79669821E+01  4.94895326E+01  5.10414423E+01  5.26226598E+01  5.42331385E+01  5.58728351E+01  5.75417097E+01  5.92397255E+01  6.09668483E+01  6.27230460E+01  6.45082892E+01  6.63225499E+01  6.81658023E+01  7.00380219E+01  7.19391859E+01  7.38692726E+01  7.58282618E+01  7.78161342E+01  7.98328717E+01  8.18784570E+01  8.39528738E+01  8.60561067E+01  8.81881408E+01  9.03489622E+01  9.25385576E+01  9.47569142E+01
  1.40290044E+01 -1.62367141E+02 -1.61739335E+02  4.95135930E-01  1.48129830E+00  2.45346026E+00  3.41129960E+00  4.71908461E+00  3.57147808E+00  4.35446741E+00  5.28258398E+00  7.09195788E+00  6.19523359E+00  7.97224692E+00  8.83552687E+00  9.68114169E+00  1.05083238E+01  1.13161425E+01  1.21034054E+01  1.28684721E+01  1.36089786E+01  1.43218301E+01  1.50049581E+01  1.56624356E+01  1.63066531E+01  1.69467426E+01  1.75740561E+01  1.81555923E+01  1.86751479E+01  1.92335080E+01  1.98802267E+01  2.05884571E+01  2.13433545E+01  2.21394428E+01  2.29738953E+01  2.38448487E+01  2.47509551E+01  2.56911949E+01  2.66647737E+01  2.76710584E+01  2.87095344E+01  2.97797776E+01  3.08814334E+01  3.20142025E+01  3.31778293E+01  3.43720944E+01  3.55968072E+01  3.68518017E+01  3.81369320E+01  3.94520695E+01  4.07970997E+01  4.21719210E+01  4.35764419E+01  4.50105804E+01  4.64742625E+01  4.79674208E+01  4.94899943E+01  5.10419272E+01  5.26231685E+01  5.42336713E+01  5.58733923E+01  5.75422919E+01  5.92403330E+01  6.09674814E+01  6.27237053E+01  6.45089750E+01  6.63232627E+01  6.81665424E+01  7.00387898E+01  7.19399819E+01  7.38700972E+01  7.58291154E+01  7.78170172E+01  7.98337844E+01  8.18793999E+01  8.39538473E+01  8.60571112E+01  8.81891768E+01  9.03500300E+01  9.25396577E+01  9.47580469E+01
  1.39968412E+01 -1.62445733E+02 -1.61819372E+02  4.95106472E-01  1.48120321E+00  2.45323268E+00  3.41086939E+00  4.63589047E+00  3.49094497E+00  4.35376072E+00  5.28152271E+00  7.08993262E+00  6.19373473E+00  7.96959952E+00  8.83215305E+00  9.67692619E+00  1.05031365E+01  1.13098311E+01  1.20957820E+01  1.28592885E+01  1.35978986E+01  1.43084771E+01  1.49892554E+01  1.56451742E+01  1.62890694E+01  1.69288805E+01  1.75536481E+01  1.81281888E+01  1.86462407E+01  1.92150950E+01  1.98705175E+01  2.05851565E+01  2.13457532E+01  2.21472935E+01  2.29870935E+01  2.38633586E+01  2.47747826E+01  2.57203743E+01  2.66993597E+01  2.77111201E+01  2.87551524E+01  2.98310411E+01  3.09384386E+01  3.20770508E+01  3.32466270E+01  3.44469512E+01  3.56778360E+01  3.69391180E+01  3.82306536E+01  3.95523158E+01  4.09039920E+01  4.22855818E+01  4.36969950E+01  4.51381507E+01  4.66089756E+01  4.81094034E+01  4.96393736E+01  5.11988311E+01  5.27877254E+01  5.44060102E+01  5.60536426E+01  5.77305834E+01  5.94367958E+01  6.11722459E+01  6.29369023E+01  6.47307354E+01  6.65537177E+01  6.84058235E+01  7.02870285E+01  7.21973101E+01  7.41366467E+01  7.61050183E+01  7.81024056E+01  8.01287908E+01  8.21841565E+01  8.42684866E+01  8.63817658E+01  8.85239792E+01  9.06951131E+01  9.28951541E+01  9.51240896E+01
  1.39967412E+01 -1.62453194E+02 -1.61826842E+02  4.95106380E-01  1.48120292E+00  2.45323197E+00  3.41086805E+00  4.63463391E+00  3.48971814E+00  4.35375852E+00  5.28151940E+00  7.08992630E+00  6.19373005E+00  7.96959126E+00  8.83214252E+00  9.67691302E+00  1.05031203E+01  1.13098114E+01  1.20957582E+01  1.28592598E+01  1.35978638E+01  1.43084346E+01  1.49892043E+01  1.56451158E+01  1.62890071E+01  1.69288150E+01  1.75535729E+01  1.81280891E+01  1.86461317E+01  1.92150139E+01  1.98704606E+01  2.05851175E+01  2.13457300E+01  2.21472855E+01  2.29871005E+01  2.38633804E+01  2.47748193E+01  2.57204262E+01  2.66994268E+01  2.77112028E+01  2.87552510E+01  2.98311558E+01  3.09385697E+01  3.20771987E+01  3.32467921E+01  3.44471337E+01  3.56780365E+01  3.69393367E+01  3.82308909E+01  3.95525721E+01  4.09042677E+01  4.22858773E+01  4.36973107E+01  4.51384869E+01  4.66093328E+01  4.81097819E+01  4.96397738E+01  5.11992535E+01  5.27881704E+01  5.44064781E+01  5.60541340E+01  5.77310985E+01  5.94373351E+01  6.11728098E+01  6.29374912E+01  6.47313497E+01  6.65543578E+01  6.84064898E+01  7.02877215E+01  7.21980300E+01  7.41373941E+01  7.61057935E+01  7.81032092E+01  8.01296229E+01  8.21850178E+01  8.42693774E+01  8.63826864E+01  8.85249302E+01  9.06960948E+01  9.28961670E+01  9.51251340E+01
  1.39966412E+01 -1.62453478E+02 -1.61827131E+02  4.95106288E-01  1.48120262E+00  2.45323126E+00  3.41086670E+00  4.63436920E+00  3.48946184E+00  4.35375631E+00  5.28151609E+00  7.08991998E+00  6.19372537E+00  7.96958300E+00  8.83213198E+00  9.67689986E+00  1.05031041E+01  1.13097917E+01  1.20957343E+01  1.28592311E+01  1.35978291E+01  1.43083928E+01  1.49891552E+01  1.56450621E+01  1.62889525E+01  1.69287594E+01  1.75535087E+01  1.81280027E+01  1.86460431E+01  1.92149584E+01  1.98704317E+01  2.05851083E+01  2.13457385E+01  2.21473109E+01  2.29871425E+01  2.38634389E+01  2.47748944E+01  2.57205179E+01  2.66995353E+01  2.77113284E+01  2.87553939E+01  2.98313163E+01  3.09387481E+01  3.20773953E+01  3.32470072E+01  3.44473678E+01  3.56782897E+01  3.69396096E+01  3.82311837E+01  3.95528853E+01  4.09046016E+01  4.22862323E+01  4.36976872E+01  4.51388853E+01  4.66097534E+01  4.81102252E+01  4.96402402E+01  5.11997434E+01  5.27886842E+01  5.44070161E+01  5.60546967E+01  5.77316862E+01  5.94379483E+01  6.11734489E+01  6.29381566E+01  6.47320418E+01  6.65550771E+01  6.84072366E+01  7.02884962E+01  7.21988331E+01  7.41382260E+01  7.61066546E+01  7.81040998E+01  8.01305435E+01  8.21859688E+01  8.42703592E+01  8.63836995E+01  8.85259750E+01  9.06971716E+01  9.28972763E+01  9.51262762E+01
  1.39644780E+01 -1.62531824E+02 -1.61906922E+02  4.95076557E-01  1.48110678E+00  2.45300195E+00  4.55137240E+00  3.40912584E+00  3.41043325E+00  4.35304428E+00  5.28044673E+00  7.08787881E+00  6.19221493E+00  7.96691439E+00  8.82873047E+00  9.67264870E+00  1.04978711E+01  1.13034218E+01  1.20880348E+01  1.28499460E+01  1.35866131E+01  1.42948749E+01  1.49733178E+01  1.56277852E+01  1.62714332E+01  1.69108487E+01  1.75326493E+01  1.80999106E+01  1.86181058E+01  1.91977978E+01  1.98616090E+01  2.05825781E+01  2.13488784E+01  2.21558980E+01  2.30010833E+01  2.38827042E+01  2.47994949E+01  2.57504917E+01  2.67349400E+01  2.77522357E+01  2.88018866E+01  2.98834855E+01  3.09966916E+01  3.21412165E+01  3.33168135E+01  3.45232705E+01  3.57604031E+01  3.70280504E+01  3.83260710E+01  3.96543398E+01  4.10127457E+01  4.24011897E+01  4.38195829E+01  4.52678452E+01  4.67459045E+01  4.82536950E+01  4.97911571E+01  5.13582362E+01  5.29548825E+01  5.45810501E+01  5.62366966E+01  5.79217829E+01  5.96362729E+01  6.13801330E+01  6.31533318E+01  6.49558402E+01  6.67876308E+01  6.86486781E+01  7.05389581E+01  7.24584482E+01  7.44071271E+01  7.63849748E+01  7.83919723E+01  8.04281016E+01  8.24933458E+01  8.45876886E+01  8.67111148E+01  8.88636098E+01  9.10451596E+01  9.32557512E+01  9.54953719E+01
  1.39643780E+01 -1.62539301E+02 -1.61914409E+02  4.95076464E-01  1.48110648E+00  2.45300123E+00  4.55011403E+00  3.40789721E+00  3.41043190E+00  4.35304206E+00  5.28044339E+00  7.08787244E+00  6.19221022E+00  7.96690606E+00  8.82871985E+00  9.67263543E+00  1.04978548E+01  1.13034019E+01  1.20880108E+01  1.28499169E+01  1.35865779E+01  1.42948319E+01  1.49732661E+01  1.56277265E+01  1.62713708E+01  1.69107829E+01  1.75325726E+01  1.80998083E+01  1.86179991E+01  1.91977200E+01  1.98615545E+01  2.05825412E+01  2.13488572E+01  2.21558920E+01  2.30010922E+01  2.38827280E+01  2.47995337E+01  2.57505457E+01  2.67350094E+01  2.77523207E+01  2.88019875E+01  2.98836026E+01  3.09968253E+01  3.21413670E+01  3.33169814E+01  3.45234559E+01  3.57606065E+01  3.70282722E+01  3.83263115E+01  3.96545995E+01  4.10130249E+01  4.24014888E+01  4.38199023E+01  4.52681853E+01  4.67462656E+01  4.82540776E+01  4.97915617E+01  5.13586631E+01  5.29553322E+01  5.45815228E+01  5.62371928E+01  5.79223031E+01  5.96368175E+01  6.13807023E+01  6.31539263E+01  6.49564603E+01  6.67882769E+01  6.86493506E+01  7.05396574E+01  7.24591747E+01  7.44078813E+01  7.63857570E+01  7.83927829E+01  8.04289411E+01  8.24942146E+01  8.45885871E+01  8.67120434E+01  8.88645689E+01  9.10461497E+01  9.32567727E+01  9.54964251E+01
