  3.96071071E+01  4.99552657E-01  1.49785081E+00  2.49444549E+00  3.48934030E+00  4.48255781E+00  5.47416886E+00  6.46435171E+00  7.45348696E+00  8.44234042E+00  9.43202055E+00  1.04251027E+01  1.14211530E+01  1.24326321E+01  1.34292244E+01  1.44983826E+01  1.54143300E+01  1.66610992E+01  1.73184815E+01  1.89553391E+01  1.94311980E+01  2.14775222E+01  2.19624559E+01  2.42779655E+01  2.48062263E+01  2.73317207E+01  2.79018839E+01  3.06127894E+01  3.12212364E+01  3.41004880E+01  3.47438786E+01  3.77765621E+01  3.84517633E+01  4.16236874E+01  4.23276442E+01  4.56248066E+01  4.63544724E+01  4.97628246E+01  5.05151278E+01  5.40204698E+01  5.47922997E+01
  3.95678178E+01  4.99551722E-01  1.49784649E+00  2.49443434E+00  3.48931876E+00  4.48252191E+00  5.47411354E+00  6.46426918E+00  7.45336408E+00  8.44215250E+00  9.43173383E+00  1.04246337E+01  1.14205151E+01  1.24314627E+01  1.34283003E+01  1.44957546E+01  1.54144283E+01  1.66561427E+01  1.73183561E+01  1.89466789E+01  1.94230121E+01  2.14626079E+01  2.19461647E+01  2.42562601E+01  2.47829173E+01  2.73031150E+01  2.78715947E+01  3.05770691E+01  3.11837564E+01  3.40573834E+01  3.46989374E+01  3.77257892E+01  3.83990796E+01  4.15649681E+01  4.22669444E+01  4.55578791E+01  4.62855005E+01  4.96874494E+01  5.04376513E+01  5.39364339E+01  5.47061128E+01
  3.95285285E+01  4.99550785E-01  1.49784215E+00  2.49442315E+00  3.48929716E+00  4.48248593E+00  5.47405810E+00  6.46418657E+00  7.45324125E+00  8.44196506E+00  9.43144815E+00  1.04241678E+01  1.14198794E+01  1.24303034E+01  1.34273690E+01  1.44931497E+01  1.54144945E+01  1.66512209E+01  1.73183120E+01  1.89380963E+01  1.94149813E+01  2.14477932E+01  2.19299828E+01  2.42346506E+01  2.47597057E+01  2.72746048E+01  2.78414023E+01  3.05414466E+01  3.11463759E+01  3.40143807E+01  3.46541001E+01  3.76751235E+01  3.83465052E+01  4.15063622E+01  4.22063603E+01  4.54910717E+01  4.62166512E+01  4.96122015E+01  5.03603046E+01  5.38525330E+01  5.46200636E+01
  3.94892392E+01  4.99549845E-01  1.49783779E+00  2.49441193E+00  3.48927550E+00  4.48244985E+00  5.47400255E+00  6.46410388E+00  7.45311848E+00  8.44177809E+00  9.43116351E+00  1.04237048E+01  1.14192458E+01  1.24291541E+01  1.34264308E+01  1.44905676E+01  1.54145282E+01  1.66463335E+01  1.73183461E+01  1.89295903E+01  1.94071074E+01  2.14330785E+01  2.19139111E+01  2.42131375E+01  2.47365920E+01  2.72461902E+01  2.78113069E+01  3.05059221E+01  3.11090951E+01  3.39714801E+01  3.46093670E+01  3.76245654E+01  3.82940405E+01  4.14478699E+01  4.21458920E+01  4.54243846E+01  4.61479247E+01  4.95370813E+01  5.02830881E+01  5.37687673E+01  5.45341523E+01
  3.94499499E+01  4.99548901E-01  1.49783343E+00  2.49440068E+00  3.48925378E+00  4.48241368E+00  5.47394689E+00  6.46402109E+00  7.45299574E+00  8.44159157E+00  9.43087989E+00  1.04232447E+01  1.14186144E+01  1.24280146E+01  1.34254861E+01  1.44880082E+01  1.54145292E+01  1.66414806E+01  1.73184554E+01  1.89211603E+01  1.93993918E+01  2.14184643E+01  2.18979507E+01  2.41917213E+01  2.47135768E+01  2.72178717E+01  2.77813090E+01  3.04704960E+01  3.10719143E+01  3.39286820E+01  3.45647382E+01  3.75741149E+01  3.82416856E+01  4.13894914E+01  4.20855398E+01  4.53578181E+01  4.60793211E+01  4.94620888E+01  5.02060018E+01  5.36851371E+01  5.44483789E+01
  3.94106607E+01  4.99547955E-01  1.49782905E+00  2.49438940E+00  3.48923199E+00  4.48237741E+00  5.47389111E+00  6.46393822E+00  7.45287305E+00  8.44140550E+00  9.43059729E+00  1.04227875E+01  1.14179851E+01  1.24268847E+01  1.34245350E+01  1.44854714E+01  1.54144972E+01  1.66366619E+01  1.73186368E+01  1.89128056E+01  1.93918363E+01  2.14039509E+01  2.18821024E+01  2.41704024E+01  2.46906604E+01  2.71896495E+01  2.77514087E+01  3.04351685E+01  3.10348338E+01  3.38859866E+01  3.45202140E+01  3.75237723E+01  3.81894408E+01  4.13312269E+01  4.20253039E+01  4.52913723E+01  4.60108406E+01  4.93872242E+01  5.01290461E+01  5.36016424E+01  5.43627437E+01
  3.93713714E+01  4.99547006E-01  1.49782465E+00  2.49437808E+00  3.48921014E+00  4.48234105E+00  5.47383521E+00  6.46385525E+00  7.45275039E+00  8.44121986E+00  9.43031569E+00  1.04223331E+01  1.14173581E+01  1.24257645E+01  1.34235780E+01  1.44829570E+01  1.54144323E+01  1.66318775E+01  1.73188869E+01  1.89045253E+01  1.93844424E+01  2.13895388E+01  2.18663673E+01  2.41491812E+01  2.46678434E+01  2.71615241E+01  2.77216066E+01  3.03999398E+01  3.09978539E+01  3.38433941E+01  3.44757947E+01  3.74735379E+01  3.81373062E+01  4.12730767E+01  4.19651846E+01  4.52250475E+01  4.59424835E+01  4.93124878E+01  5.00522209E+01  5.35182835E+01  5.42772469E+01
  3.93320821E+01  4.99546054E-01  1.49782025E+00  2.49436673E+00  3.48918823E+00  4.48230459E+00  5.47377920E+00  6.46377218E+00  7.45262776E+00  8.44103463E+00  9.43003506E+00  1.04218816E+01  1.14167333E+01  1.24246538E+01  1.34226152E+01  1.44804649E+01  1.54143341E+01  1.66271271E+01  1.73192025E+01  1.88963186E+01  1.93772116E+01  2.13752285E+01  2.18507465E+01  2.41280583E+01  2.46451263E+01  2.71334958E+01  2.76919029E+01  3.03648104E+01  3.09609748E+01  3.38009048E+01  3.44314805E+01  3.74234119E+01  3.80852821E+01  4.12150408E+01  4.19051819E+01  4.51588437E+01  4.58742499E+01  4.92378798E+01  4.99755267E+01  5.34350605E+01  5.41918887E+01
  3.92927928E+01  4.99545098E-01  1.49781583E+00  2.49435534E+00  3.48916626E+00  4.48226804E+00  5.47372306E+00  6.46368901E+00  7.45250515E+00  8.44084982E+00  9.42975542E+00  1.04214327E+01  1.14161108E+01  1.24235524E+01  1.34216470E+01  1.44779948E+01  1.54142027E+01  1.66224109E+01  1.73195804E+01  1.88881846E+01  1.93701453E+01  2.13610203E+01  2.18352410E+01  2.41070340E+01  2.46225095E+01  2.71055650E+01  2.76622980E+01  3.03297805E+01  3.09241969E+01  3.37585189E+01  3.43872717E+01  3.73733945E+01  3.80333688E+01  4.11571196E+01  4.18452962E+01  4.50927614E+01  4.58061401E+01  4.91634003E+01  4.98989635E+01  5.33519737E+01  5.41066691E+01
  3.92535035E+01  4.99544140E-01  1.49781139E+00  2.49434392E+00  3.48914422E+00  4.48223139E+00  5.47366680E+00  6.46360574E+00  7.45238256E+00  8.44066540E+00  9.42947673E+00  1.04209866E+01  1.14154905E+01  1.24224602E+01  1.34206736E+01  1.44755466E+01  1.54140380E+01  1.66177285E+01  1.73200171E+01  1.88801226E+01  1.93632451E+01  2.13469147E+01  2.18198519E+01  2.40861088E+01  2.45999937E+01  2.70777320E+01  2.76327923E+01  3.02948503E+01  3.08875205E+01  3.37162367E+01  3.43431685E+01  3.73234859E+01  3.79815665E+01  4.10993133E+01  4.17855276E+01  4.50268005E+01  4.57381542E+01  4.90890494E+01  4.98225315E+01  5.32690231E+01  5.40215885E+01
  3.92142142E+01  4.99543178E-01  1.49780695E+00  2.49433247E+00  3.48912212E+00  4.48219464E+00  5.47361043E+00  6.46352237E+00  7.45225999E+00  8.44048137E+00  9.42919898E+00  1.04205431E+01  1.14148725E+01  1.24213772E+01  1.34196954E+01  1.44731202E+01  1.54138400E+01  1.66130801E+01  1.73205094E+01  1.88721317E+01  1.93565124E+01  2.13329121E+01  2.18045804E+01  2.40652833E+01  2.45775792E+01  2.70499971E+01  2.76033860E+01  3.02600203E+01  3.08509458E+01  3.36740585E+01  3.42991712E+01  3.72736864E+01  3.79298753E+01  4.10416221E+01  4.17258764E+01  4.49609614E+01  4.56702925E+01  4.90148275E+01  4.97462309E+01  5.31862091E+01  5.39366470E+01
  3.91749249E+01  4.99542214E-01  1.49780249E+00  2.49432098E+00  3.48909996E+00  4.48215779E+00  5.47355392E+00  6.46343889E+00  7.45213743E+00  8.44029771E+00  9.42892217E+00  1.04201023E+01  1.14142568E+01  1.24203032E+01  1.34187126E+01  1.44707154E+01  1.54136089E+01  1.66084655E+01  1.73210538E+01  1.88642108E+01  1.93499484E+01  2.13190129E+01  2.17894275E+01  2.40445578E+01  2.45552666E+01  2.70223608E+01  2.75740796E+01  3.02252906E+01  3.08144731E+01  3.36319846E+01  3.42552800E+01  3.72239963E+01  3.78782956E+01  4.09840461E+01  4.16663427E+01  4.48952442E+01  4.56025551E+01  4.89407347E+01  4.96700619E+01  5.31035317E+01  5.38518447E+01
  3.91356356E+01  4.99541246E-01  1.49779801E+00  2.49430946E+00  3.48907773E+00  4.48212085E+00  5.47349730E+00  6.46335530E+00  7.45201487E+00  8.44011442E+00  9.42864627E+00  1.04196640E+01  1.14136434E+01  1.24192381E+01  1.34177254E+01  1.44683320E+01  1.54133446E+01  1.66038847E+01  1.73216470E+01  1.88563592E+01  1.93435546E+01  2.13052175E+01  2.17743945E+01  2.40239330E+01  2.45330565E+01  2.69948235E+01  2.75448735E+01  3.01906617E+01  3.07781028E+01  3.35900151E+01  3.42114953E+01  3.71744157E+01  3.78268276E+01  4.09265857E+01  4.16069269E+01  4.48296492E+01  4.55349422E+01  4.88667712E+01  4.95940248E+01  5.30209913E+01  5.37671819E+01
  3.90963463E+01  4.99540275E-01  1.49779353E+00  2.49429790E+00  3.48905543E+00  4.48208380E+00  5.47344055E+00  6.46327160E+00  7.45189231E+00  8.43993148E+00  9.42837128E+00  1.04192283E+01  1.14130324E+01  1.24181819E+01  1.34167341E+01  1.44659698E+01  1.54130473E+01  1.65993375E+01  1.73222855E+01  1.88485759E+01  1.93373320E+01  2.12915262E+01  2.17594825E+01  2.40034092E+01  2.45109494E+01  2.69673854E+01  2.75157680E+01  3.01561337E+01  3.07418351E+01  3.35481504E+01  3.41678172E+01  3.71249449E+01  3.77754715E+01  4.08692410E+01  4.15476290E+01  4.47641765E+01  4.54674541E+01  4.87929372E+01  4.95181196E+01  5.29385878E+01  5.36826587E+01
  3.90570571E+01  4.99539301E-01  1.49778902E+00  2.49428631E+00  3.48903307E+00  4.48204666E+00  5.47338367E+00  6.46318778E+00  7.45176975E+00  8.43974888E+00  9.42809717E+00  1.04187950E+01  1.14124237E+01  1.24171343E+01  1.34157390E+01  1.44636287E+01  1.54127171E+01  1.65948240E+01  1.73229660E+01  1.88408599E+01  1.93312818E+01  2.12779395E+01  2.17446929E+01  2.39829870E+01  2.44889459E+01  2.69400470E+01  2.74867635E+01  3.01217071E+01  3.07056703E+01  3.35063907E+01  3.41242460E+01  3.70755842E+01  3.77242275E+01  4.08120123E+01  4.14884494E+01  4.46988264E+01  4.54000910E+01  4.87192329E+01  4.94423466E+01  5.28563216E+01  5.35982754E+01
  3.90177678E+01  4.99538324E-01  1.49778451E+00  2.49427468E+00  3.48901065E+00  4.48200942E+00  5.47332666E+00  6.46310385E+00  7.45164717E+00  8.43956661E+00  9.42782395E+00  1.04183643E+01  1.14118174E+01  1.24160952E+01  1.34147403E+01  1.44613085E+01  1.54123543E+01  1.65903440E+01  1.73236850E+01  1.88332104E+01  1.93254051E+01  2.12644576E+01  2.17300269E+01  2.39626668E+01  2.44670465E+01  2.69128087E+01  2.74578603E+01  3.00873821E+01  3.06696088E+01  3.34647363E+01  3.40807820E+01  3.70263337E+01  3.76730960E+01  4.07548998E+01  4.14293883E+01  4.46335991E+01  4.53328531E+01  4.86456585E+01  4.93667061E+01  5.27741929E+01  5.35140321E+01
  3.89784785E+01  4.99537344E-01  1.49777998E+00  2.49426302E+00  3.48898816E+00  4.48197207E+00  5.47326953E+00  6.46301980E+00  7.45152458E+00  8.43938466E+00  9.42755158E+00  1.04179359E+01  1.14112134E+01  1.24150647E+01  1.34137382E+01  1.44590090E+01  1.54119591E+01  1.65858976E+01  1.73244390E+01  1.88256263E+01  1.93197028E+01  2.12510810E+01  2.17154858E+01  2.39424492E+01  2.44452519E+01  2.68856709E+01  2.74290589E+01  3.00531590E+01  3.06336509E+01  3.34231875E+01  3.40374256E+01  3.69771938E+01  3.76220770E+01  4.06979037E+01  4.13704458E+01  4.45684947E+01  4.52657405E+01  4.85722142E+01  4.92911981E+01  5.26922017E+01  5.34299290E+01
  3.89391892E+01  4.99536361E-01  1.49777544E+00  2.49425132E+00  3.48896561E+00  4.48193462E+00  5.47321226E+00  6.46293563E+00  7.45140197E+00  8.43920302E+00  9.42728007E+00  1.04175100E+01  1.14106118E+01  1.24140425E+01  1.34127331E+01  1.44567300E+01  1.54115317E+01  1.65814846E+01  1.73252247E+01  1.88181067E+01  1.93141759E+01  2.12378099E+01  2.17010710E+01  2.39223347E+01  2.44235625E+01  2.68586339E+01  2.74003596E+01  3.00190383E+01  3.05977968E+01  3.33817446E+01  3.39941768E+01  3.69281647E+01  3.75711710E+01  4.06410243E+01  4.13116223E+01  4.45035136E+01  4.51987536E+01  4.84989002E+01  4.92158230E+01  5.26103484E+01  5.33459663E+01
  3.88998999E+01  4.99535374E-01  1.49777088E+00  2.49423959E+00  3.48894299E+00  4.48189708E+00  5.47315486E+00  6.46285133E+00  7.45127934E+00  8.43902167E+00  9.42700939E+00  1.04170864E+01  1.14100126E+01  1.24130286E+01  1.34117252E+01  1.44544714E+01  1.54110724E+01  1.65771050E+01  1.73260388E+01  1.88106506E+01  1.93088251E+01  2.12246447E+01  2.16867839E+01  2.39023238E+01  2.44019790E+01  2.68316982E+01  2.73717629E+01  2.99850201E+01  3.05620470E+01  3.33404078E+01  3.39510361E+01  3.68792466E+01  3.75203781E+01  4.05842617E+01  4.12529179E+01  4.44386559E+01  4.51318924E+01  4.84257167E+01  4.91405808E+01  5.25286331E+01  5.32621442E+01
  3.88606106E+01  4.99534385E-01  1.49776631E+00  2.49422783E+00  3.48892030E+00  4.48185943E+00  5.47309733E+00  6.46276691E+00  7.45115667E+00  8.43884062E+00  9.42673953E+00  1.04166651E+01  1.14094158E+01  1.24120228E+01  1.34107146E+01  1.44522330E+01  1.54105815E+01  1.65727588E+01  1.73268777E+01  1.88032571E+01  1.93036510E+01  2.12115857E+01  2.16726259E+01  2.38824170E+01  2.43805020E+01  2.68048641E+01  2.73432691E+01  2.99511049E+01  3.05264017E+01  3.32991774E+01  3.39080037E+01  3.68304399E+01  3.74696986E+01  4.05276163E+01  4.11943329E+01  4.43739219E+01  4.50651573E+01  4.83526639E+01  4.90654719E+01  5.24470560E+01  5.31784629E+01
  3.88213213E+01  4.99533392E-01  1.49776173E+00  2.49421602E+00  3.48889755E+00  4.48182167E+00  5.47303967E+00  6.46268235E+00  7.45103397E+00  8.43865984E+00  9.42647048E+00  1.04162460E+01  1.14088214E+01  1.24110250E+01  1.34097016E+01  1.44500146E+01  1.54100593E+01  1.65684458E+01  1.73277382E+01  1.87959252E+01  1.92986543E+01  2.11986331E+01  2.16585984E+01  2.38626149E+01  2.43591321E+01  2.67781321E+01  2.73148787E+01  2.99172929E+01  3.04908612E+01  3.32580537E+01  3.38650799E+01  3.67817446E+01  3.74191328E+01  4.04710882E+01  4.11358675E+01  4.43093117E+01  4.49985484E+01  4.82797420E+01  4.89904963E+01  5.23656172E+01  5.30949226E+01
  3.87820320E+01  4.99532396E-01  1.49775713E+00  2.49420418E+00  3.48887473E+00  4.48178381E+00  5.47298187E+00  6.46259767E+00  7.45091124E+00  8.43847934E+00  9.42620222E+00  1.04158292E+01  1.14082294E+01  1.24100352E+01  1.34086865E+01  1.44478159E+01  1.54095063E+01  1.65641660E+01  1.73286169E+01  1.87886539E+01  1.92938353E+01  2.11857872E+01  2.16447030E+01  2.38429180E+01  2.43378700E+01  2.67515026E+01  2.72865920E+01  2.98835845E+01  3.04554259E+01  3.32170371E+01  3.38222649E+01  3.67331612E+01  3.73686808E+01  4.04146777E+01  4.10775219E+01  4.42448255E+01  4.49320660E+01  4.82069512E+01  4.89156544E+01  5.22843171E+01  5.30115235E+01
  3.87427427E+01  4.99531396E-01  1.49775251E+00  2.49419231E+00  3.48885184E+00  4.48174585E+00  5.47292394E+00  6.46251286E+00  7.45078846E+00  8.43829909E+00  9.42593474E+00  1.04154146E+01  1.14076397E+01  1.24090533E+01  1.34076694E+01  1.44456369E+01  1.54089227E+01  1.65599193E+01  1.73295106E+01  1.87814424E+01  1.92891945E+01  2.11730483E+01  2.16309411E+01  2.38233268E+01  2.43167163E+01  2.67249760E+01  2.72584095E+01  2.98499801E+01  3.04200960E+01  3.31761277E+01  3.37795591E+01  3.66846899E+01  3.73183430E+01  4.03583850E+01  4.10192964E+01  4.41804637E+01  4.48657103E+01  4.81342918E+01  4.88409463E+01  5.22031558E+01  5.29282657E+01
  3.87034535E+01  4.99530394E-01  1.49774789E+00  2.49418040E+00  3.48882888E+00  4.48170778E+00  5.47286587E+00  6.46242790E+00  7.45066563E+00  8.43811908E+00  9.42566803E+00  1.04150022E+01  1.14070525E+01  1.24080790E+01  1.34066506E+01  1.44434774E+01  1.54083091E+01  1.65557058E+01  1.73304160E+01  1.87742896E+01  1.92847318E+01  2.11604165E+01  2.16173145E+01  2.38038418E+01  2.42956716E+01  2.66985527E+01  2.72303315E+01  2.98164799E+01  3.03848721E+01  3.31353259E+01  3.37369627E+01  3.66363308E+01  3.72681196E+01  4.03022104E+01  4.09611912E+01  4.41162264E+01  4.47994815E+01  4.80617638E+01  4.87663722E+01  5.21221335E+01  5.28451496E+01
  3.86641642E+01  4.99529388E-01  1.49774324E+00  2.49416845E+00  3.48880586E+00  4.48166961E+00  5.47280766E+00  6.46234281E+00  7.45054275E+00  8.43793932E+00  9.42540207E+00  1.04145919E+01  1.14064677E+01  1.24071124E+01  1.34056303E+01  1.44413370E+01  1.54076658E+01  1.65515252E+01  1.73313299E+01  1.87671947E+01  1.92804475E+01  2.11478920E+01  2.16038247E+01  2.37844638E+01  2.42747366E+01  2.66722331E+01  2.72023586E+01  2.97830843E+01  3.03497543E+01  3.30946319E+01  3.36944761E+01  3.65880844E+01  3.72180108E+01  4.02461541E+01  4.09032065E+01  4.40521138E+01  4.47333798E+01  4.79893677E+01  4.86919324E+01  5.20412504E+01  5.27621752E+01
  3.86248749E+01  4.99528379E-01  1.49773859E+00  2.49415647E+00  3.48878277E+00  4.48163133E+00  5.47274931E+00  6.46225758E+00  7.45041981E+00  8.43775978E+00  9.42513684E+00  1.04141836E+01  1.14058853E+01  1.24061534E+01  1.34046086E+01  1.44392158E+01  1.54069932E+01  1.65473775E+01  1.73322492E+01  1.87601567E+01  1.92763413E+01  2.11354751E+01  2.15904734E+01  2.37651931E+01  2.42539121E+01  2.66460178E+01  2.71744912E+01  2.97497937E+01  3.03147430E+01  3.30540461E+01  3.36520994E+01  3.65399508E+01  3.71680170E+01  4.01902163E+01  4.08453427E+01  4.39881262E+01  4.46674055E+01  4.79171035E+01  4.86176270E+01  5.19605066E+01  5.26793427E+01
  3.85855856E+01  4.99527366E-01  1.49773392E+00  2.49414445E+00  3.48875961E+00  4.48159295E+00  5.47269082E+00  6.46217221E+00  7.45029681E+00  8.43758046E+00  9.42487234E+00  1.04137775E+01  1.14053053E+01  1.24052017E+01  1.34035858E+01  1.44371134E+01  1.54062919E+01  1.65432627E+01  1.73331708E+01  1.87531747E+01  1.92724131E+01  2.11231658E+01  2.15772623E+01  2.37460303E+01  2.42331987E+01  2.66199070E+01  2.71467296E+01  2.97166084E+01  3.02798385E+01  3.30135688E+01  3.36098331E+01  3.64919303E+01  3.71181384E+01  4.01343973E+01  4.07875999E+01  4.39242638E+01  4.46015587E+01  4.78449715E+01  4.85434563E+01  5.18799025E+01  5.25966525E+01
