  3.00000000E+01 -9.86745542E+01 -9.73298760E+01  4.99190763E-01  1.49621938E+00  2.49026640E+00  3.48131825E+00  4.46936116E+00  5.45438117E+00  6.43636408E+00  7.41529545E+00  8.39116065E+00  9.36394479E+00  1.03336327E+01  1.13002091E+01  1.22636583E+01  1.32239644E+01  1.41811112E+01  1.51350823E+01  1.60858610E+01  1.70334302E+01  1.79777727E+01  1.89188708E+01  1.98567064E+01  2.07912615E+01  2.17225172E+01  2.26504547E+01  2.35750546E+01  2.44962972E+01  2.54141624E+01  2.63286296E+01  2.72396781E+01  2.81472864E+01  2.90514328E+01  2.99520950E+01  3.08492504E+01  3.17428758E+01  3.26329474E+01  3.35194411E+01  3.44023321E+01  3.52815951E+01  3.61572043E+01  3.70291330E+01  3.78973541E+01  3.87618400E+01  3.96225620E+01  4.04794910E+01  4.13325972E+01  4.21818498E+01  4.30272173E+01  4.38686673E+01  4.47061668E+01  4.55396816E+01  4.63691765E+01  4.71946156E+01  4.80159616E+01  4.88331765E+01  4.96462207E+01  5.04550537E+01  5.12596336E+01  5.20599171E+01  5.28558597E+01  5.36474152E+01  5.44345358E+01  5.52171722E+01  5.59952731E+01  5.67687855E+01  5.75376543E+01  5.83018224E+01  5.90612301E+01  5.98158155E+01  6.05655142E+01  6.13102586E+01  6.20499785E+01  6.27846002E+01  6.35140463E+01  6.42382358E+01  6.49570832E+01  6.56704986E+01  6.63783866E+01  6.67424625E+01
  2.99408195E+01 -9.89998187E+01 -9.76578154E+01  4.99187285E-01  1.49620410E+00  2.49022744E+00  3.48124362E+00  4.46923877E+00  5.45419879E+00  6.43610938E+00  7.41495599E+00  8.39072385E+00  9.36339795E+00  1.03329630E+01  1.12994036E+01  1.22627038E+01  1.32228477E+01  1.41798190E+01  1.51336011E+01  1.60841770E+01  1.70315297E+01  1.79756416E+01  1.89164950E+01  1.98540717E+01  2.07883532E+01  2.17193208E+01  2.26469552E+01  2.35712371E+01  2.44921464E+01  2.54096629E+01  2.63237658E+01  2.72344341E+01  2.81416462E+01  2.90453801E+01  2.99456133E+01  3.08423229E+01  3.17354855E+01  3.26250771E+01  3.35110733E+01  3.43934489E+01  3.52721785E+01  3.61472358E+01  3.70185941E+01  3.78862258E+01  3.87501028E+01  3.96101964E+01  4.04664770E+01  4.13189143E+01  4.21674772E+01  4.30121340E+01  4.38528517E+01  4.46895968E+01  4.55223348E+01  4.63510300E+01  4.71756459E+01  4.79961448E+01  4.88124881E+01  4.96246357E+01  5.04325464E+01  5.12361778E+01  5.20354859E+01  5.28304255E+01  5.36209496E+01  5.44070097E+01  5.51885557E+01  5.59655355E+01  5.67378951E+01  5.75055785E+01  5.82685274E+01  5.90266812E+01  5.97799769E+01  6.05283485E+01  6.12717275E+01  6.20100418E+01  6.27432164E+01  6.34711723E+01  6.41938264E+01  6.49110914E+01  6.56228749E+01  6.63290793E+01  6.64225234E+01
  2.98816390E+01 -9.93244087E+01 -9.79850800E+01  4.99183785E-01  1.49618873E+00  2.49018824E+00  3.48116854E+00  4.46911563E+00  5.45401531E+00  6.43585315E+00  7.41461447E+00  8.39028440E+00  9.36284778E+00  1.03322892E+01  1.12985931E+01  1.22617435E+01  1.32217243E+01  1.41785189E+01  1.51321107E+01  1.60824827E+01  1.70296174E+01  1.79734973E+01  1.89141044E+01  1.98514204E+01  2.07854267E+01  2.17161043E+01  2.26434338E+01  2.35673955E+01  2.44879694E+01  2.54051348E+01  2.63188711E+01  2.72291567E+01  2.81359699E+01  2.90392885E+01  2.99390898E+01  3.08353506E+01  3.17280472E+01  3.26171555E+01  3.35026507E+01  3.43845074E+01  3.52626998E+01  3.61372014E+01  3.70079851E+01  3.78750231E+01  3.87382870E+01  3.95977476E+01  4.04533750E+01  4.13051385E+01  4.21530068E+01  4.29969474E+01  4.38369273E+01  4.46729123E+01  4.55048675E+01  4.63327567E+01  4.71565430E+01  4.79761882E+01  4.87916529E+01  4.96028967E+01  5.04098777E+01  5.12125527E+01  5.20108773E+01  5.28048054E+01  5.35942893E+01  5.43792799E+01  5.51597260E+01  5.59355747E+01  5.67067711E+01  5.74732582E+01  5.82349767E+01  5.89918648E+01  5.97438583E+01  6.04908901E+01  6.12328900E+01  6.19697846E+01  6.27014973E+01  6.34279471E+01  6.41490493E+01  6.48647144E+01  6.55748477E+01  6.61032281E+01  6.62793488E+01
  2.98224585E+01 -9.96483242E+01 -9.83116698E+01  4.99180261E-01  1.49617327E+00  2.49014881E+00  3.48109301E+00  4.46899175E+00  5.45383072E+00  6.43559536E+00  7.41427088E+00  8.38984227E+00  9.36229426E+00  1.03316113E+01  1.12977777E+01  1.22607773E+01  1.32205939E+01  1.41772108E+01  1.51306112E+01  1.60807778E+01  1.70276933E+01  1.79713397E+01  1.89116989E+01  1.98487526E+01  2.07824818E+01  2.17128675E+01  2.26398901E+01  2.35635296E+01  2.44837658E+01  2.54005780E+01  2.63139450E+01  2.72238454E+01  2.81302571E+01  2.90331576E+01  2.99325240E+01  3.08283330E+01  3.17205605E+01  3.26091821E+01  3.34941728E+01  3.43755070E+01  3.52531585E+01  3.61271005E+01  3.69973055E+01  3.78637456E+01  3.87263919E+01  3.95852149E+01  4.04401843E+01  4.12912690E+01  4.21384374E+01  4.29816566E+01  4.38208930E+01  4.46561121E+01  4.54872785E+01  4.63143555E+01  4.71373057E+01  4.79560904E+01  4.87706695E+01  4.95810021E+01  5.03870457E+01  5.11887565E+01  5.19860894E+01  5.27789974E+01  5.35674323E+01  5.43513439E+01  5.51306805E+01  5.59053880E+01  5.66754108E+01  5.74406906E+01  5.82011672E+01  5.89567777E+01  5.97074565E+01  6.04531352E+01  6.11937423E+01  6.19292028E+01  6.26594383E+01  6.33843662E+01  6.41038996E+01  6.48179469E+01  6.55264110E+01  6.57845765E+01  6.62291889E+01
  2.97632780E+01 -9.99715650E+01 -9.86375847E+01  4.99176714E-01  1.49615770E+00  2.49010914E+00  3.48101702E+00  4.46886713E+00  5.45364501E+00  6.43533601E+00  7.41392521E+00  8.38939746E+00  9.36173737E+00  1.03309293E+01  1.12969573E+01  1.22598052E+01  1.32194565E+01  1.41758946E+01  1.51291023E+01  1.60790624E+01  1.70257571E+01  1.79691686E+01  1.89092784E+01  1.98460681E+01  2.07795185E+01  2.17096103E+01  2.26363239E+01  2.35596392E+01  2.44795355E+01  2.53959920E+01  2.63089875E+01  2.72185000E+01  2.81245074E+01  2.90269871E+01  2.99259157E+01  3.08212697E+01  3.17130249E+01  3.26011565E+01  3.34856392E+01  3.43664471E+01  3.52435539E+01  3.61169323E+01  3.69865546E+01  3.78523925E+01  3.87144167E+01  3.95725974E+01  4.04269039E+01  4.12773049E+01  4.21237682E+01  4.29662604E+01  4.38047478E+01  4.46391951E+01  4.54695666E+01  4.62958251E+01  4.71179326E+01  4.79358498E+01  4.87495363E+01  4.95589504E+01  5.03640489E+01  5.11647875E+01  5.19611202E+01  5.27529995E+01  5.35403763E+01  5.43231996E+01  5.51014168E+01  5.58749730E+01  5.66438114E+01  5.74078728E+01  5.81670959E+01  5.89214166E+01  5.96707679E+01  6.04150802E+01  6.11542805E+01  6.18882921E+01  6.26170350E+01  6.33404246E+01  6.40583721E+01  6.47707835E+01  6.54665687E+01  6.54775592E+01  6.61785932E+01
  2.97040975E+01 -1.00294131E+02 -9.89628247E+01  4.99173144E-01  1.49614205E+00  2.49006923E+00  3.48094057E+00  4.46874174E+00  5.45345818E+00  6.43507508E+00  7.41357742E+00  8.38894993E+00  9.36117707E+00  1.03302430E+01  1.12961318E+01  1.22588271E+01  1.32183122E+01  1.41745703E+01  1.51275841E+01  1.60773363E+01  1.70238089E+01  1.79669839E+01  1.89068427E+01  1.98433666E+01  2.07765364E+01  2.17063326E+01  2.26327352E+01  2.35557240E+01  2.44752782E+01  2.53913768E+01  2.63039981E+01  2.72131202E+01  2.81187207E+01  2.90207766E+01  2.99192645E+01  3.08141604E+01  3.17054400E+01  3.25930781E+01  3.34770493E+01  3.43573273E+01  3.52338855E+01  3.61066963E+01  3.69757317E+01  3.78409630E+01  3.87023606E+01  3.95598943E+01  4.04135332E+01  4.12632453E+01  4.21089981E+01  4.29507580E+01  4.37884905E+01  4.46221602E+01  4.54517306E+01  4.62771642E+01  4.70984223E+01  4.79154652E+01  4.87282518E+01  4.95367397E+01  5.03408854E+01  5.11406437E+01  5.19359678E+01  5.27268096E+01  5.35131192E+01  5.42948447E+01  5.50719325E+01  5.58443269E+01  5.66119701E+01  5.73748019E+01  5.81327597E+01  5.88857781E+01  5.96337891E+01  6.03767214E+01  6.11145005E+01  6.18470484E+01  6.25742828E+01  6.32961176E+01  6.40124616E+01  6.47232184E+01  6.51492046E+01  6.54282859E+01  6.61275551E+01
  2.96449170E+01 -1.00616023E+02 -9.92873898E+01  4.99169550E-01  1.49612629E+00  2.49002907E+00  3.48086366E+00  4.46861560E+00  5.45327021E+00  6.43481257E+00  7.41322752E+00  8.38849966E+00  9.36061333E+00  1.03295526E+01  1.12953013E+01  1.22578429E+01  1.32171608E+01  1.41732377E+01  1.51260565E+01  1.60755994E+01  1.70218486E+01  1.79647855E+01  1.89043918E+01  1.98406482E+01  2.07735356E+01  2.17030341E+01  2.26291237E+01  2.35517839E+01  2.44709937E+01  2.53867319E+01  2.62989767E+01  2.72077058E+01  2.81128965E+01  2.90145258E+01  2.99125699E+01  3.08070046E+01  3.16978053E+01  3.25849466E+01  3.34684026E+01  3.43481471E+01  3.52241527E+01  3.60963919E+01  3.69648361E+01  3.78294564E+01  3.86902229E+01  3.95471049E+01  4.04000711E+01  4.12490892E+01  4.20941263E+01  4.29351482E+01  4.37721201E+01  4.46050061E+01  4.54337692E+01  4.62583713E+01  4.70787733E+01  4.78949349E+01  4.87068143E+01  4.95143686E+01  5.03175535E+01  5.11163232E+01  5.19106303E+01  5.27004257E+01  5.34856587E+01  5.42662766E+01  5.50422250E+01  5.58134472E+01  5.65798842E+01  5.73414748E+01  5.80981552E+01  5.88498589E+01  5.95965163E+01  6.03380548E+01  6.10743984E+01  6.18054671E+01  6.25311772E+01  6.32514401E+01  6.39661626E+01  6.46752459E+01  6.48324841E+01  6.53785850E+01  6.60760678E+01
  2.95857365E+01 -1.00937239E+02 -9.96112798E+01  4.99165932E-01  1.49611044E+00  2.48998867E+00  3.48078628E+00  4.46848868E+00  5.45308109E+00  6.43454845E+00  7.41287548E+00  8.38804664E+00  9.36004614E+00  1.03288579E+01  1.12944656E+01  1.22568527E+01  1.32160022E+01  1.41718969E+01  1.51245194E+01  1.60738518E+01  1.70198759E+01  1.79625734E+01  1.89019254E+01  1.98379126E+01  2.07705157E+01  2.16997147E+01  2.26254892E+01  2.35478186E+01  2.44666818E+01  2.53820572E+01  2.62939229E+01  2.72022563E+01  2.81070345E+01  2.90082343E+01  2.99058315E+01  3.07998019E+01  3.16901203E+01  3.25767613E+01  3.34596987E+01  3.43389057E+01  3.52143549E+01  3.60860183E+01  3.69538672E+01  3.78178721E+01  3.86780027E+01  3.95342282E+01  4.03865168E+01  4.12348357E+01  4.20791516E+01  4.29194300E+01  4.37556355E+01  4.45877317E+01  4.54156811E+01  4.62394453E+01  4.70589843E+01  4.78742574E+01  4.86852223E+01  4.94918353E+01  5.02940514E+01  5.10918242E+01  5.18851055E+01  5.26738455E+01  5.34579925E+01  5.42374932E+01  5.50122919E+01  5.57823311E+01  5.65475508E+01  5.73078886E+01  5.80632794E+01  5.88136555E+01  5.95589460E+01  6.02990767E+01  6.10339699E+01  6.17635440E+01  6.24877132E+01  6.32063870E+01  6.39194698E+01  6.45164072E+01  6.46268601E+01  6.53284501E+01  6.60241245E+01
  2.95265560E+01 -1.01257781E+02 -9.99344949E+01  4.99162289E-01  1.49609449E+00  2.48994802E+00  3.48070842E+00  4.46836100E+00  5.45289082E+00  6.43428272E+00  7.41252128E+00  8.38759083E+00  9.35947546E+00  1.03281589E+01  1.12936248E+01  1.22558563E+01  1.32148364E+01  1.41705477E+01  1.51229726E+01  1.60720931E+01  1.70178909E+01  1.79603473E+01  1.88994434E+01  1.98351598E+01  2.07674767E+01  2.16963741E+01  2.26218315E+01  2.35438280E+01  2.44623422E+01  2.53773524E+01  2.62888364E+01  2.71967715E+01  2.81011345E+01  2.90019017E+01  2.98990491E+01  3.07925519E+01  3.16823847E+01  3.25685219E+01  3.34509369E+01  3.43296027E+01  3.52044915E+01  3.60755751E+01  3.69428242E+01  3.78062092E+01  3.86656994E+01  3.95212636E+01  4.03728694E+01  4.12204839E+01  4.20640732E+01  4.29036023E+01  4.37390355E+01  4.45703357E+01  4.53974652E+01  4.62203846E+01  4.70390539E+01  4.78534313E+01  4.86634741E+01  4.94691380E+01  5.02703773E+01  5.10671448E+01  5.18593915E+01  5.26470669E+01  5.34301184E+01  5.42084918E+01  5.49821305E+01  5.57509759E+01  5.65149669E+01  5.72740400E+01  5.80281289E+01  5.87771644E+01  5.95210743E+01  6.02597829E+01  6.09932107E+01  6.17212743E+01  6.24438860E+01  6.31609530E+01  6.38723774E+01  6.42009740E+01  6.45780549E+01  6.52778747E+01  6.59717178E+01
  2.94673755E+01 -1.01577649E+02 -1.00257035E+02  4.99158623E-01  1.49607844E+00  2.48990713E+00  3.48063009E+00  4.46823253E+00  5.45269938E+00  6.43401535E+00  7.41216490E+00  8.38713223E+00  9.35890125E+00  1.03274556E+01  1.12927788E+01  1.22548538E+01  1.32136634E+01  1.41691902E+01  1.51214162E+01  1.60703235E+01  1.70158934E+01  1.79581072E+01  1.88969457E+01  1.98323894E+01  2.07644184E+01  2.16930123E+01  2.26181505E+01  2.35398118E+01  2.44579747E+01  2.53726173E+01  2.62837170E+01  2.71912510E+01  2.80951959E+01  2.89955278E+01  2.98922221E+01  3.07852541E+01  3.16745980E+01  3.25602278E+01  3.34421168E+01  3.43202375E+01  3.51945619E+01  3.60650614E+01  3.69317065E+01  3.77944671E+01  3.86533122E+01  3.95082100E+01  4.03591280E+01  4.12060328E+01  4.20488899E+01  4.28876641E+01  4.37223189E+01  4.45528170E+01  4.53791200E+01  4.62011881E+01  4.70189804E+01  4.78324550E+01  4.86415681E+01  4.94462751E+01  5.02465293E+01  5.10422829E+01  5.18334862E+01  5.26200877E+01  5.34020341E+01  5.41792701E+01  5.49517382E+01  5.57193787E+01  5.64821296E+01  5.72399259E+01  5.79927003E+01  5.87403821E+01  5.94828975E+01  6.02201694E+01  6.09521165E+01  6.16786535E+01  6.23996906E+01  6.31151329E+01  6.38248797E+01  6.38861842E+01  6.45288241E+01  6.52268518E+01  6.59188406E+01
