 FitRangeMin =   190.00000000000000     
 FitRangeMax =   200.00000000000000     

   1   0.5000000000000E+00   0.0000000000000E+00     0.00000000     190.0000
   2   0.1500000004126E+01   0.4697802964975E-03     0.00017622     190.0000
   3   0.2500000002751E+01   0.3131868643317E-03     0.00011749     190.0000
   4   0.3500000016505E+01   0.1879099500599E-02     0.00070450     190.0000
   5   0.4500000005502E+01   0.6263737286634E-03     0.00023495     190.0000
   6   0.5500000011003E+01   0.1252747457327E-02     0.00046978     190.0000
   7   0.6500000022008E+01   0.2505451543871E-02     0.00093910     190.0000
   8   0.7500000027509E+01   0.3131825272534E-02     0.00117361     190.0000
   9   0.1145913022444E+05   0.6529697637561E+09 15651.29151601     190.0000
  10   0.1143768450491E+05   0.6521560080340E+09 15641.53554695     190.0000
  11   0.1109822913379E+05   0.6527503007745E+09 15648.66101327     190.0000
  12   0.1108835084570E+05   0.6523754698932E+09 15644.16723431     190.0000
  13   0.9141337987347E+04   0.6526876860941E+09 15647.91042709     190.0000
  14   0.9134759991442E+04   0.6524380844933E+09 15644.91799911     190.0000
